"STATION","NAME","DATE","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-16",90,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-17",88,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-18",91,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-19",75,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-20",92,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-21",88,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-22",87,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-23",89,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-24",91,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-25",90,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-26",78,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-27",91,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-28",96,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-29",94,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-30",89,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-07-31",90,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-01",92,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-02",94,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-03",94,76
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-04",96,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-05",86,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-06",75,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-07",73,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-08",86,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-09",83,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-10",84,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-11",82,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-12",76,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-13",84,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-14",90,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-15",93,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-16",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-17",75,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-18",77,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-19",83,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-20",82,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-21",84,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-22",82,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-23",86,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-24",84,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-25",94,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-26",96,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-27",96,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-28",95,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-29",88,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-30",85,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-08-31",85,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-01",90,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-02",76,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-03",95,76
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-04",79,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-05",86,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-06",85,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-07",79,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-08",68,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-09",78,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-10",81,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-11",69,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-12",75,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-13",84,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-14",86,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-15",90,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-16",69,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-17",65,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-18",64,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-19",73,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-20",64,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-21",62,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-22",64,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-23",71,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-24",73,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-25",74,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-26",78,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-27",76,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-28",67,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-29",66,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-30",57,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-01",63,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-02",72,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-03",66,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-04",73,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-05",63,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-06",66,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-07",74,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-08",72,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-09",78,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-10",55,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-11",54,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-12",54,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-13",56,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-14",54,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-15",65,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-16",66,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-17",69,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-18",72,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-19",61,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-20",54,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-21",68,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-22",62,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-23",60,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-24",67,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-25",74,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-26",57,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-27",64,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-28",59,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-29",65,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-30",56,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-31",50,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-01",50,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-02",53,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-03",50,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-04",57,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-05",60,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-06",60,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-07",48,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-08",50,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-09",52,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-10",58,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-11",59,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-12",64,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-13",59,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-14",72,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-15",80,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-16",60,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-17",64,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-18",61,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-19",57,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-20",56,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-21",48,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-22",58,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-23",59,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-24",57,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-25",40,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-26",43,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-27",60,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-28",66,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-29",50,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-30",48,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-01",46,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-02",52,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-03",62,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-04",53,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-05",57,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-06",49,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-07",50,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-08",51,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-09",49,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-10",54,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-11",50,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-12",41,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-13",49,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-14",52,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-15",48,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-16",46,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-17",42,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-18",44,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-19",43,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-20",45,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-21",54,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-22",40,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-23",39,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-24",36,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-25",34,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-26",32,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-27",20,10
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-28",25,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-29",27,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-30",27,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-31",33,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-01",43,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-02",50,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-03",33,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-04",39,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-05",34,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-06",25,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-07",28,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-08",31,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-09",25,13
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-10",26,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-11",37,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-12",34,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-13",40,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-14",38,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-15",20,7
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-16",15,3
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-17",47,12
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-18",35,4
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-19",10,-2
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-20",15,0
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-21",22,6
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-22",32,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-23",32,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-24",49,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-25",42,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-26",32,5
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-27",31,0
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-28",55,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-29",42,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-30",36,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-31",31,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-01",25,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-02",30,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-03",37,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-04",39,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-05",46,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-06",43,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-07",44,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-08",22,14
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-09",19,14
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-10",19,7
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-11",25,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-12",31,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-13",40,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-14",30,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-15",35,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-16",39,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-17",48,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-18",59,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-19",61,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-20",62,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-21",53,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-22",48,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-23",35,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-24",43,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-25",36,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-26",32,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-27",27,12
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-28",34,14
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-01",38,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-02",30,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-03",35,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-04",48,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-05",45,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-06",42,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-07",50,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-08",48,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-09",36,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-10",46,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-11",47,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-12",46,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-13",52,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-14",54,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-15",55,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-16",45,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-17",37,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-18",33,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-19",43,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-20",49,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-21",48,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-22",56,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-23",71,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-24",68,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-25",57,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-26",53,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-27",54,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-28",51,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-29",43,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-30",51,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-31",57,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-01",62,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-02",53,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-03",61,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-04",60,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-05",57,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-06",57,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-07",58,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-08",58,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-09",55,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-10",65,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-11",68,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-12",54,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-13",57,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-14",70,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-15",76,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-16",66,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-17",64,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-18",68,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-19",84,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-20",64,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-21",65,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-22",62,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-23",63,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-24",80,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-25",74,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-26",61,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-27",82,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-28",75,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-29",58,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-30",79,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-01",75,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-02",65,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-03",66,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-04",66,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-05",73,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-06",64,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-07",68,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-08",62,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-09",76,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-10",72,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-11",70,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-12",71,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-13",65,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-14",76,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-15",76,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-16",78,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-17",60,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-18",65,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-19",54,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-20",61,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-21",76,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-22",84,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-23",91,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-24",83,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-25",86,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-26",75,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-27",67,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-28",73,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-29",80,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-30",83,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-05-31",82,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-01",86,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-02",74,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-03",79,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-04",85,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-05",80,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-06",80,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-07",90,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-08",80,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-09",82,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-10",84,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-11",75,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-12",79,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-13",84,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-14",92,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-15",96,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-16",82,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-17",90,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-18",92,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-19",98,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-20",86,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-21",78,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-22",86,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-23",90,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-24",81,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-25",88,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-26",89,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-27",85,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-28",85,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-29",83,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-06-30",81,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-01",89,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-02",88,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-03",83,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-04",86,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-05",84,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-06",94,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-07",97,76
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-08",94,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-09",92,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-10",89,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-11",85,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-12",88,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-13",96,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-14",86,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-15",81,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-16",88,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-17",88,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-18",77,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-19",90,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-20",93,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-21",90,76
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-22",89,77
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-23",84,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-24",89,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-25",92,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-26",86,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-27",87,70
